ESDT ShortName = MSVOLSO2L4
ESDT LongName = Multi-Satellite Volcanic Sulfur Dioxide (SO2) Database Long-Term L4 Global
Description = Long-term database of volcanic SO2 emission derived from ultraviolet satellite measurements from October 31, 1978 to present.
 
AuthorName = Simon Carn
AuthorAffiliation = MTU
DOI = 10.5067/MEASURES/SO2/DATA405
DOI Authority = http://dx.doi.org/
 
VersionID = 4
ProductionDateTime = 2022-05-05T12:00:00Z
LocalGranuleID = MSVOLSO2L4_v04-00-2022m0505.txt
Format = ASCII
SizeBytesDataGranule = 130855
 
RangeBeginningDate = 1978-10-31
RangeBeginningTime = 00:00:00
RangeEndingDate = 2022-05-04
RangeEndingTime = 23:59:59
 
WestBoundingCoordinate = -180.0
EastBoundingCoordinate =  180.0
SouthBoundingCoordinate = -90.0
NorthBoundingCoordinate =  90.0
 
Platform/Instrument/Sensor = Nimbus 7/TOMS/Single Monochromator
Platform/Instrument/Sensor = Meteor 3/TOMS/Single Monochromator
Platform/Instrument/Sensor = ADEOS/TOMS/Single Monochromator
Platform/Instrument/Sensor = Earth Probe/TOMS/Single Monochromator
Platform/Instrument/Sensor = Aura/OMI/CCD Ultraviolet
Platform/Instrument/Sensor = Suomi NPP/OMPS/CCD Ultraviolet
Platform/Instrument/Sensor = Sentinel-5P/TROPOMI/CCD Ultraviolet
 
Column Descriptions:
Column  1 = Name of volcano.
Column  2 = Latitude of volcano.
Column  3 = Longitude of volcano.
Column  4 = Altitude of volcano (km).
Column  5 = Eruption year.
Column  6 = Eruption month of year.
Column  7 = Eruption day of month.
Column  8 = Eruption style: exp = explosive, eff = effusive.
Column  9 = Eruption volcanic explosivity index (nd = no data or undetermined).
Column 10 = Observed plume altitude (km) where known.
Column 11 = Estimated plume altitude (km) above vent: 10 km for explosive, 5 km for effusive.
Column 12 = Measured SO2 mass in kilotons (= 1000 metric tons).
 
volcano	lat	lon	v_alt	yyyy	mm	dd	type	vei	p_alt_obs	p_alt_est	so2(kt)	
Canlaon	10.412	123.132	2.435	2016	3	30	exp	1	3	-999	1
Etna	37.734	15.004	3.35	2016	5	18	exp	2	7	-999	3
Etna	37.734	15.004	3.35	2016	5	21	exp	2	7	-999	2
Piton_de_la_Fournaise	-21.229	55.713	2.631	2016	5	26	eff	0	-999	7.631	0.5
Alaid	50.858	155.55	2.339	2016	7	4	exp	2	-999	7.339	1
Alaid	50.858	155.55	2.339	2016	7	5	exp	2	-999	7.339	1
Kliuchevskoi	56.057	160.638	4.835	2016	7	6	exp	2	7.5	-999	2
Kliuchevskoi	56.057	160.638	4.835	2016	7	7	exp	2	7.5	-999	2
Kliuchevskoi	56.057	160.638	4.835	2016	7	8	exp	2	7.5	-999	2
Kliuchevskoi	56.057	160.638	4.835	2016	7	8	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	7	9	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	7	10	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	7	11	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	7	15	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	7	16	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	7	17	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	7	18	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	7	19	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	7	20	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	7	21	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	7	22	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	7	23	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	7	24	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	7	25	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	7	26	exp	2	7.5	-999	1
Chikurachki	50.325	155.458	1.816	2016	7	27	exp	2	5	-999	5
Kliuchevskoi	56.057	160.638	4.835	2016	7	27	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	7	28	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	7	29	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	7	30	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	7	31	exp	2	7.5	-999	2
Kliuchevskoi	56.057	160.638	4.835	2016	8	1	exp	2	7.5	-999	2
Kliuchevskoi	56.057	160.638	4.835	2016	8	2	exp	2	7.5	-999	2
Kliuchevskoi	56.057	160.638	4.835	2016	8	3	exp	2	7.5	-999	2
Kliuchevskoi	56.057	160.638	4.835	2016	8	4	exp	2	7.5	-999	2
Kliuchevskoi	56.057	160.638	4.835	2016	8	5	exp	2	7.5	-999	2
Kliuchevskoi	56.057	160.638	4.835	2016	8	6	exp	2	7.5	-999	2
Kliuchevskoi	56.057	160.638	4.835	2016	8	7	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	8	8	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	8	9	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	8	10	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	8	11	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	8	12	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	8	13	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	8	14	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	8	15	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	8	16	exp	2	7.5	-999	1
Chikurachki	50.325	155.458	1.816	2016	8	19	exp	2	5	-999	0.5
Kliuchevskoi	56.057	160.638	4.835	2016	8	25	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	8	26	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	8	27	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	8	28	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	8	29	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	8	30	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	8	31	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	9	1	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	9	2	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	9	3	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	9	4	exp	2	7.5	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	9	5	exp	2	7.5	-999	2
Kliuchevskoi	56.057	160.638	4.835	2016	9	6	exp	2	7.5	-999	2
Kliuchevskoi	56.057	160.638	4.835	2016	9	7	exp	2	7.5	-999	2
Kliuchevskoi	56.057	160.638	4.835	2016	9	8	exp	2	8	-999	3
Kliuchevskoi	56.057	160.638	4.835	2016	9	9	exp	2	7	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	9	10	exp	2	7	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	9	11	exp	2	7	-999	1
Piton_de_la_Fournaise	-21.229	55.713	2.631	2016	9	12	eff	0	-999	7.631	1
Kliuchevskoi	56.057	160.638	4.835	2016	9	12	exp	2	7	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	9	13	exp	2	7	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	9	14	exp	2	7	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	9	15	exp	2	7	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	9	16	exp	2	7	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	9	17	exp	2	7	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	9	18	exp	2	7	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	9	19	exp	2	7	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	9	20	exp	2	7	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	9	21	exp	2	7	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	9	22	exp	2	7	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	9	28	exp	2	6	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	9	29	exp	2	6	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	9	30	exp	2	6	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	10	1	exp	2	6	-999	1
Colima	19.514	-103.62	3.850	2016	10	1	exp	2	5	-999	3
Kliuchevskoi	56.057	160.638	4.835	2016	10	1	exp	2	6	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	10	2	exp	2	6	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	10	3	exp	2	6	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	10	4	exp	2	6	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	10	5	exp	2	6	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	10	6	exp	2	6	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	10	7	exp	2	6	-999	1
Asosan	32.884	131.104	1.592	2016	10	8	exp	2	11	-999	10
Kliuchevskoi	56.057	160.638	4.835	2016	10	8	exp	2	6	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	10	9	exp	2	6	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	10	10	exp	2	6	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	10	11	exp	2	6	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	10	12	exp	2	6	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	10	13	exp	2	6	-999	1
Kliuchevskoi	56.057	160.638	4.835	2016	10	14	exp	2	6	-999	1
Fuego	14.473	-90.88	3.763	2016	11	21	exp	2	5	-999	1
Chirinkotan	48.98	153.48	0.724	2016	11	28	exp	3	9	-999	10
Bogoslof	53.93	-168.03	0.15	2016	12	16	exp	3	-999	5.15	0.1
Bogoslof	53.93	-168.03	0.15	2016	12	19	exp	3	10.3	-999	2
Bogoslof	53.93	-168.03	0.15	2016	12	22	exp	3	10.7	-999	3.8
Bogoslof	53.93	-168.03	0.15	2016	12	26	exp	3	9.1	-999	1.7
Bogoslof	53.93	-168.03	0.15	2016	12	31	exp	3	7.6	-999	1.4
Bogoslof	53.93	-168.03	0.15	2017	1	18	exp	3	9.5	-999	1
Bogoslof	53.93	-168.03	0.15	2017	1	22	exp	3	9.1	-999	0.1
Bogoslof	53.93	-168.03	0.15	2017	1	26	exp	3	10	-999	0.4
Fuego	14.473	-90.88	3.763	2017	1	26	exp	2	7	-999	3
Bogoslof	53.93	-168.03	0.15	2017	1	27	exp	3	7.6	-999	0.1
Bogoslof	53.93	-168.03	0.15	2017	1	31	exp	3	6.1	-999	3.6
Piton_de_la_Fournaise	-21.229	55.713	2.631	2017	2	1	eff	0	-999	7.631	2
Bogoslof	53.93	-168.03	0.15	2017	2	17	exp	3	6.1	-999	0.8
Fuego	14.473	-90.88	3.763	2017	2	25	exp	2	7	-999	5
Bogoslof	53.93	-168.03	0.15	2017	3	8	exp	3	11	-999	22
Bezymianny	55.978	160.587	2.882	2017	3	9	exp	3	8	-999	2
Kambalny	51.306	156.875	2.116	2017	3	25	exp	3	7	-999	3
Kambalny	51.306	156.875	2.116	2017	3	26	exp	3	7	-999	25
Kambalny	51.306	156.875	2.116	2017	3	27	exp	3	7	-999	10
Kambalny	51.306	156.875	2.116	2017	3	28	exp	3	7	-999	10
Kambalny	51.306	156.875	2.116	2017	3	29	exp	3	7	-999	5
Kambalny	51.306	156.875	2.116	2017	3	30	exp	3	7	-999	2
Chirinkotan	48.98	153.48	0.724	2017	3	31	exp	3	6	-999	2
Fuego	14.473	-90.88	3.763	2017	4	2	exp	2	7	-999	3
Fuego	14.473	-90.88	3.763	2017	5	5	exp	2	10	-999	5
Bogoslof	53.93	-168.03	0.15	2017	5	17	exp	3	11	-999	12
Bogoslof	53.93	-168.03	0.15	2017	5	28	exp	3	11	-999	10
Fuego	14.473	-90.88	3.763	2017	6	6	exp	2	10	-999	4
Bogoslof	53.93	-168.03	0.15	2017	6	10	exp	3	11	-999	0.5
Bezymianny	55.978	160.587	2.882	2017	6	16	exp	3	12	-999	8
Piton_de_la_Fournaise	-21.229	55.713	2.631	2017	7	14	eff	0	-999	7.631	3
Bogoslof	53.93	-168.03	0.15	2017	8	7	exp	3	13	-999	8
Fernandina	-0.37	-91.55	1.495	2017	9	5	eff	2	3	-999	86
Ambae	-15.4	167.83	1.496	2017	9	7	exp	3	-999	6.496	40	
Kirishimayama	31.934	130.862	1.70	2017	10	11	exp	2	4	-999	5
Tinakula	-10.38	165.8	0.851	2017	10	20	exp	3	11	-999	40
Agung	-8.343	115.508	2.997	2017	11	26	exp	3	5	-999	5
Agung	-8.343	115.508	2.997	2017	11	27	exp	3	9	-999	10
Agung	-8.343	115.508	2.997	2017	11	28	exp	3	5	-999	15
Agung	-8.343	115.508	2.997	2017	11	29	exp	3	5	-999	5
Sheveluch	56.653	161.36	3.283	2017	12	5	exp	3	11	-999	1
Bezymianny	55.978	160.587	2.882	2017	12	20	exp	3	18	-999	10
Kadovar	-3.608	144.588	0.365	2018	1	5	exp	2	3	-999	0.5
Kadovar	-3.608	144.588	0.365	2018	1	6	exp	2	3	-999	0.5
Kadovar	-3.608	144.588	0.365	2018	1	7	exp	2	3	-999	0.5
Kadovar	-3.608	144.588	0.365	2018	1	8	exp	2	3	-999	0.5
Kadovar	-3.608	144.588	0.365	2018	1	9	exp	2	3	-999	1.5
Sheveluch	56.653	161.36	3.283	2018	1	10	exp	3	12	-999	1.2
Fuego	14.473	-90.88	3.763	2018	2	1	exp	2	7	-999	3
Sinabung	3.17	98.392	2.46	2018	2	19	exp	3	17	-999	15
Kirishimayama	31.934	130.862	1.70	2018	3	6	exp	2	10	-999	10
Kirishimayama	31.934	130.862	1.70	2018	3	7	exp	2	10	-999	10
Kirishimayama	31.934	130.862	1.70	2018	4	4	exp	2	10	-999	10
Ambae	-15.4	167.83	1.496	2018	4	5	exp	3	17	-999	150	
Sinabung	3.17	98.392	2.46	2018	4	7	exp	3	5	-999	4
Piton_de_la_Fournaise	-21.229	55.713	2.631	2018	4	28	eff	0	-999	7.631	3
Kilauea	19.421	-155.287	1.222	2018	5	3	eff	1	2	-999	2.9
Kilauea	19.421	-155.287	1.222	2018	5	4	eff	1	2	-999	6.2
Kilauea	19.421	-155.287	1.222	2018	5	5	eff	1	2	-999	6.4
Kilauea	19.421	-155.287	1.222	2018	5	6	eff	1	2	-999	11.8
Kilauea	19.421	-155.287	1.222	2018	5	7	eff	1	2	-999	3.5
Kilauea	19.421	-155.287	1.222	2018	5	8	eff	1	2	-999	8.8
Kilauea	19.421	-155.287	1.222	2018	5	9	eff	1	2	-999	14.8
Kilauea	19.421	-155.287	1.222	2018	5	10	eff	1	2	-999	33.5
Kilauea	19.421	-155.287	1.222	2018	5	11	eff	1	2	-999	12.8
Kilauea	19.421	-155.287	1.222	2018	5	12	eff	1	2	-999	16.6
Kilauea	19.421	-155.287	1.222	2018	5	13	eff	1	2	-999	5.7
Kilauea	19.421	-155.287	1.222	2018	5	14	eff	1	2	-999	31.1
Kilauea	19.421	-155.287	1.222	2018	5	15	eff	1	2	-999	29.9
Kilauea	19.421	-155.287	1.222	2018	5	16	eff	1	2	-999	25.1
Kilauea	19.421	-155.287	1.222	2018	5	17	eff	1	2	-999	53.4
Kilauea	19.421	-155.287	1.222	2018	5	18	eff	1	2	-999	22.8
Kilauea	19.421	-155.287	1.222	2018	5	19	eff	1	2	-999	40.9
Kilauea	19.421	-155.287	1.222	2018	5	20	eff	1	2	-999	60.4
Kilauea	19.421	-155.287	1.222	2018	5	21	eff	1	2	-999	36.1
Kilauea	19.421	-155.287	1.222	2018	5	22	eff	1	2	-999	37.5
Kilauea	19.421	-155.287	1.222	2018	5	23	eff	1	2	-999	39.6
Kilauea	19.421	-155.287	1.222	2018	5	24	eff	1	2	-999	47.9
Kilauea	19.421	-155.287	1.222	2018	5	25	eff	1	2	-999	46.7
Kilauea	19.421	-155.287	1.222	2018	5	26	eff	1	2	-999	64.1
Kilauea	19.421	-155.287	1.222	2018	5	27	eff	1	2	-999	22.0
Kilauea	19.421	-155.287	1.222	2018	5	28	eff	1	2	-999	11.9
Kilauea	19.421	-155.287	1.222	2018	5	29	eff	1	2	-999	8.0
Kilauea	19.421	-155.287	1.222	2018	5	30	eff	1	2	-999	43.4
Kilauea	19.421	-155.287	1.222	2018	5	31	eff	1	2	-999	19.1
Kilauea	19.421	-155.287	1.222	2018	6	1	eff	1	2	-999	16.0
Merapi	-7.542	110.442	2.911	2018	6	1	exp	2	10	-999	0.5
Kilauea	19.421	-155.287	1.222	2018	6	2	eff	1	2	-999	41.9
Kilauea	19.421	-155.287	1.222	2018	6	3	eff	1	2	-999	76.7
Fuego	14.473	-90.88	3.763	2018	6	3	exp	3	15	-999	20
Kilauea	19.421	-155.287	1.222	2018	6	4	eff	1	2	-999	51.1
Kilauea	19.421	-155.287	1.222	2018	6	5	eff	1	2	-999	35.4
Kilauea	19.421	-155.287	1.222	2018	6	6	eff	1	2	-999	98.4
Kilauea	19.421	-155.287	1.222	2018	6	7	eff	1	2	-999	37.4
Kilauea	19.421	-155.287	1.222	2018	6	8	eff	1	2	-999	101.4
Kilauea	19.421	-155.287	1.222	2018	6	9	eff	1	2	-999	74.4
Kilauea	19.421	-155.287	1.222	2018	6	10	eff	1	2	-999	54.7
Kilauea	19.421	-155.287	1.222	2018	6	11	eff	1	2	-999	72.9
Kilauea	19.421	-155.287	1.222	2018	6	12	eff	1	2	-999	101.6
Kilauea	19.421	-155.287	1.222	2018	6	13	eff	1	2	-999	131.6
Kilauea	19.421	-155.287	1.222	2018	6	14	eff	1	2	-999	176.0
Kilauea	19.421	-155.287	1.222	2018	6	15	eff	1	2	-999	155.8
Kilauea	19.421	-155.287	1.222	2018	6	16	eff	1	2	-999	78.4
Fernandina	-0.37	-91.55	1.495	2018	6	16	eff	2	3	-999	97
Kilauea	19.421	-155.287	1.222	2018	6	17	eff	1	2	-999	88.7
Kilauea	19.421	-155.287	1.222	2018	6	18	eff	1	2	-999	61.7
Kilauea	19.421	-155.287	1.222	2018	6	19	eff	1	2	-999	122.3
Kilauea	19.421	-155.287	1.222	2018	6	20	eff	1	2	-999	115.2
Kilauea	19.421	-155.287	1.222	2018	6	21	eff	1	2	-999	71.0
Kilauea	19.421	-155.287	1.222	2018	6	22	eff	1	2	-999	37.9
Kilauea	19.421	-155.287	1.222	2018	6	23	eff	1	2	-999	45.5
Kilauea	19.421	-155.287	1.222	2018	6	24	eff	1	2	-999	100.9
Kilauea	19.421	-155.287	1.222	2018	6	25	eff	1	2	-999	62.7
Kilauea	19.421	-155.287	1.222	2018	6	26	eff	1	2	-999	61.6
Kilauea	19.421	-155.287	1.222	2018	6	27	eff	1	2	-999	61.5
Sierra_Negra	-0.83	-91.17	1.49	2018	6	27	eff	2	11	-999	180	
Kilauea	19.421	-155.287	1.222	2018	6	28	eff	1	2	-999	48.6
Agung	-8.343	115.508	2.997	2018	6	28	exp	2	5	-999	2
Kilauea	19.421	-155.287	1.222	2018	6	29	eff	1	2	-999	75.3
Agung	-8.343	115.508	2.997	2018	6	29	exp	2	5	-999	20
Kilauea	19.421	-155.287	1.222	2018	6	30	eff	1	2	-999	66.9
Kilauea	19.421	-155.287	1.222	2018	7	1	eff	1	2	-999	121.6
Kilauea	19.421	-155.287	1.222	2018	7	2	eff	1	2	-999	97.4
Sierra_Negra	-0.83	-91.17	1.49	2018	7	2	eff	2	11	-999	100	
Kilauea	19.421	-155.287	1.222	2018	7	3	eff	1	2	-999	71.7
Kilauea	19.421	-155.287	1.222	2018	7	4	eff	1	2	-999	79.5
Kilauea	19.421	-155.287	1.222	2018	7	5	eff	1	2	-999	77.2
Kilauea	19.421	-155.287	1.222	2018	7	6	eff	1	2	-999	91.7
Kilauea	19.421	-155.287	1.222	2018	7	7	eff	1	2	-999	105.1
Kilauea	19.421	-155.287	1.222	2018	7	8	eff	1	2	-999	100.3
Sierra_Negra	-0.83	-91.17	1.49	2018	7	8	eff	2	11	-999	67	
Kilauea	19.421	-155.287	1.222	2018	7	9	eff	1	2	-999	50.9
Kilauea	19.421	-155.287	1.222	2018	7	10	eff	1	2	-999	75.6
Kilauea	19.421	-155.287	1.222	2018	7	11	eff	1	2	-999	57.7
Kilauea	19.421	-155.287	1.222	2018	7	12	eff	1	2	-999	45.5
Kilauea	19.421	-155.287	1.222	2018	7	13	eff	1	2	-999	35.7
Piton_de_la_Fournaise	-21.229 55.713	2.631	2018	7	13	eff	0	-999	7.631	1
Kilauea	19.421	-155.287	1.222	2018	7	14	eff	1	2	-999	80.5
Kilauea	19.421	-155.287	1.222	2018	7	15	eff	1	2	-999	93.8
Kilauea	19.421	-155.287	1.222	2018	7	16	eff	1	2	-999	58.4
Kilauea	19.421	-155.287	1.222	2018	7	17	eff	1	2	-999	58.8
Kilauea	19.421	-155.287	1.222	2018	7	18	eff	1	2	-999	32.8
Kilauea	19.421	-155.287	1.222	2018	7	19	eff	1	2	-999	32.1
Kilauea	19.421	-155.287	1.222	2018	7	20	eff	1	2	-999	53.0
Kilauea	19.421	-155.287	1.222	2018	7	21	eff	1	2	-999	66.1
Kilauea	19.421	-155.287	1.222	2018	7	22	eff	1	2	-999	69.6
Kilauea	19.421	-155.287	1.222	2018	7	23	eff	1	2	-999	48.1
Kilauea	19.421	-155.287	1.222	2018	7	24	eff	1	2	-999	42.0
Kilauea	19.421	-155.287	1.222	2018	7	25	eff	1	2	-999	40.8
Kilauea	19.421	-155.287	1.222	2018	7	26	eff	1	2	-999	50.0
Ambae	-15.4	167.83	1.496	2018	7	26	exp	3	17	-999	390	
Kilauea	19.421	-155.287	1.222	2018	7	27	eff	1	2	-999	60.6
Kilauea	19.421	-155.287	1.222	2018	7	28	eff	1	2	-999	36.5
Kilauea	19.421	-155.287	1.222	2018	7	29	eff	1	2	-999	56.0
Kilauea	19.421	-155.287	1.222	2018	7	30	eff	1	2	-999	52.7
Kilauea	19.421	-155.287	1.222	2018	7	31	eff	1	2	-999	68.2
Kilauea	19.421	-155.287	1.222	2018	8	1	eff	1	2	-999	35.0
Kilauea	19.421	-155.287	1.222	2018	8	2	eff	1	2	-999	31.8
Kilauea	19.421	-155.287	1.222	2018	8	3	eff	1	2	-999	19.4
Kilauea	19.421	-155.287	1.222	2018	8	4	eff	1	2	-999	9.2
Manam	-4.1	145.061	1.807	2018	8	25	exp	3	17	-999	20
Piton_de_la_Fournaise	-21.229 55.713	2.631	2018	9	15	eff	0	-999	7.631	10
Manam	-4.1	145.061	1.807	2018	10	1	exp	3	17	-999	4
Soputan	1.108	124.725	1.784	2018	10	3	exp	3	8	-999	12
Ambae	-15.4	167.83	1.496	2018	10	30	exp	3	13	-999	5	
Fuego	14.473	-90.88	3.763	2018	11	19	exp	3	8	-999	5
Manam	-4.1	145.061	1.807	2018	12	8	exp	3	17	-999	10
Ambrym	-16.25	168.12	1.334	2018	12	15	eff	1	-999	6.334	50	
Soputan	1.108	124.725 1.784	2018	12	16	exp	3	9	-999	6
Krakatau	-6.102	105.423 0.813	2018	12	23	exp	3	17	-999	25
Krakatau	-6.102	105.423 0.813	2018	12	24	exp	3	17	-999	25
Krakatau	-6.102	105.423 0.813	2018	12	25	exp	3	17	-999	25
Krakatau	-6.102	105.423 0.813	2018	12	26	exp	3	17	-999	25
Krakatau	-6.102	105.423 0.813	2018	12	27	exp	3	17	-999	25
Krakatau	-6.102	105.423 0.813	2019	1	4	exp	2	10	-999	6
Krakatau	-6.102	105.423 0.813	2019	1	5	exp	2	10	-999	11 
Manam	-4.1	145.061	1.807	2019	1	8	exp	3	17	-999	10
Kuchinoerabujima	30.443	130.217	0.657	2019	1	16	exp	2	5	-999	6
Manam	-4.1	145.061	1.807	2019	1	23	exp	3	15	-999	15
Piton_de_la_Fournaise	-21.229 55.713	2.631	2019	2	18	eff	0	-999	7.631	3
Bezymianny	55.978	160.587	2.882	2019	3	16	exp	3	15	-999	10
Sinabung	3.17	98.392	2.46	2019	5	25	exp	3	15	-999	5
Agung	-8.343	115.508	2.997	2019	5	24	exp	3	5	-999	0.2
Agung	-8.343	115.508	2.997	2019	5	31	exp	3	5	-999	0.2
Piton_de_la_Fournaise	-21.229 55.713	2.631	2019	6	11	eff	0	-999	7.631	2
Raikoke	48.292	153.25	0.551	2019	6	22	exp	4	13	-999	1400
Ulawun	-5.05	151.33	2.334	2019	6	26	exp	4	19	-999	150
Manam	-4.1	145.061	1.807	2019	6	27	exp	3	15	-999	10
Ubinas	-16.355	-70.903	5.672	2019	7	19	exp	3	13	-999	100
Semisopochnoi	51.93	179.58	1.221	2019	7	19	exp	2	3	-999	1
Piton_de_la_Fournaise	-21.229 55.713	2.631	2019	7	29	eff	0	-999	7.631	1
Ulawun	-5.05	151.33	2.334	2019	8	3	exp	4	19	-999	190
Piton_de_la_Fournaise	-21.229 55.713	2.631	2019	8	12	eff	0	-999	7.631	2
Sheveluch	56.653	161.36	3.283	2019	8	29	exp	3	11	-999	25
Sheveluch	56.653	161.36	3.283	2019	10	21	exp	3	11	-999	8
Lateiki	-19.18	-174.87	0.043	2019	10	13	exp	2	-999	5	0.2
Piton_de_la_Fournaise	-21.229 55.713	2.631	2019	10	26	eff	0	-999	7.631	2
Shishaldin	54.75	-163.97	2.857	2020	1	3	exp	2	8	-999	1	
Shishaldin	54.75	-163.97	2.857	2020	1	7	exp	2	8	-999	1	
Taal	14.002	120.993	0.311	2020	1	12	exp	4	17	-999	170	
Fernandina	-0.37	-91.55	1.495	2020	1	12	eff	2	3	-999	18
Shishaldin	54.75	-163.97	2.857	2020	1	19	exp	2	8	-999	20	
Kuchinoerabujima	30.443	130.217	0.657	2020	2	3	exp	2	8	-999	5
Piton_de_la_Fournaise	-21.229 55.713	2.631	2020	4	2	eff	0	-999	7.631	10
Krakatau	-6.102	105.423 0.813	2020	4	10	exp	3	15	-999	50
Nishinoshima	27.247	140.874	0.025	2020	6	11	eff	2	3	-999	0.5
Nishinoshima	27.247	140.874	0.025	2020	6	12	eff	2	3	-999	0.3
Nishinoshima	27.247	140.874	0.025	2020	6	13	eff	2	3	-999	0.8
Nishinoshima	27.247	140.874	0.025	2020	6	14	eff	2	3	-999	1.6
Nishinoshima	27.247	140.874	0.025	2020	6	15	eff	2	3	-999	2.3
Nishinoshima	27.247	140.874	0.025	2020	6	16	eff	2	3	-999	2.1
Nishinoshima	27.247	140.874	0.025	2020	6	17	eff	2	3	-999	2.2
Nishinoshima	27.247	140.874	0.025	2020	6	18	eff	2	3	-999	0.0
Nishinoshima	27.247	140.874	0.025	2020	6	19	eff	2	3	-999	2.6
Nishinoshima	27.247	140.874	0.025	2020	6	20	eff	2	3	-999	5.9
Nishinoshima	27.247	140.874	0.025	2020	6	21	eff	2	3	-999	8.6
Nishinoshima	27.247	140.874	0.025	2020	6	22	eff	2	3	-999	4.1
Nishinoshima	27.247	140.874	0.025	2020	6	23	eff	2	3	-999	0.0
Nishinoshima	27.247	140.874	0.025	2020	6	24	eff	2	3	-999	4.8
Nishinoshima	27.247	140.874	0.025	2020	6	25	eff	2	3	-999	13.5
Nishinoshima	27.247	140.874	0.025	2020	6	26	eff	2	3	-999	14.4
